Job_ID,Job_Title,Company,Company_Type,Industry,City,Location_Tier,Experience_Level,Job_Type,Work_Mode,Salary_LPA,Skills_Required,Education_Required,Openings,Applicants,Company_Rating,Date_Posted
IND2027172,UI/UX Designer,CRED,Indian Unicorn,FinTech,Remote,Remote,Senior (6-10 yrs),Full-Time,Hybrid,37.8,CSS,B.Tech/B.E.,3,211,3.8,2025-08-20
IND2027172,UI/UX Designer,CRED,Indian Unicorn,FinTech,Remote,Remote,Senior (6-10 yrs),Full-Time,Hybrid,37.8,Figma,B.Tech/B.E.,3,211,3.8,2025-08-20
IND2027172,UI/UX Designer,CRED,Indian Unicorn,FinTech,Remote,Remote,Senior (6-10 yrs),Full-Time,Hybrid,37.8,User Research,B.Tech/B.E.,3,211,3.8,2025-08-20
IND2027172,UI/UX Designer,CRED,Indian Unicorn,FinTech,Remote,Remote,Senior (6-10 yrs),Full-Time,Hybrid,37.8,Wireframing,B.Tech/B.E.,3,211,3.8,2025-08-20
IND2027172,UI/UX Designer,CRED,Indian Unicorn,FinTech,Remote,Remote,Senior (6-10 yrs),Full-Time,Hybrid,37.8,Adobe XD,B.Tech/B.E.,3,211,3.8,2025-08-20
IND2027173,Android Developer,Darwinbox,Startup,E-Commerce,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,6.8,Jetpack Compose,B.Sc (CS/IT),2,213,4.0,2025-10-03
IND2027173,Android Developer,Darwinbox,Startup,E-Commerce,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,6.8,Android SDK,B.Sc (CS/IT),2,213,4.0,2025-10-03
IND2027173,Android Developer,Darwinbox,Startup,E-Commerce,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,6.8,Java,B.Sc (CS/IT),2,213,4.0,2025-10-03
IND2027174,Backend Developer,Infosys,MNC,Information Technology,Delhi,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,15.9,Node.js,MCA,1,30,3.6,2026-02-12
IND2027174,Backend Developer,Infosys,MNC,Information Technology,Delhi,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,15.9,Redis,MCA,1,30,3.6,2026-02-12
IND2027174,Backend Developer,Infosys,MNC,Information Technology,Delhi,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,15.9,MongoDB,MCA,1,30,3.6,2026-02-12
IND2027174,Backend Developer,Infosys,MNC,Information Technology,Delhi,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,15.9,Python,MCA,1,30,3.6,2026-02-12
IND2027174,Backend Developer,Infosys,MNC,Information Technology,Delhi,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,15.9,Java,MCA,1,30,3.6,2026-02-12
IND2027175,Data Analyst,Dream11,Indian Unicorn,HealthTech,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,28.7,Excel,B.Tech/B.E.,1,60,4.1,2026-01-15
IND2027175,Data Analyst,Dream11,Indian Unicorn,HealthTech,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,28.7,Data Visualization,B.Tech/B.E.,1,60,4.1,2026-01-15
IND2027175,Data Analyst,Dream11,Indian Unicorn,HealthTech,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,28.7,Power BI,B.Tech/B.E.,1,60,4.1,2026-01-15
IND2027176,Frontend Developer,IBM,MNC,EdTech,Kolkata,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,29.7,Tailwind CSS,B.Tech/B.E.,5,405,3.4,2026-01-08
IND2027176,Frontend Developer,IBM,MNC,EdTech,Kolkata,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,29.7,Next.js,B.Tech/B.E.,5,405,3.4,2026-01-08
IND2027176,Frontend Developer,IBM,MNC,EdTech,Kolkata,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,29.7,TypeScript,B.Tech/B.E.,5,405,3.4,2026-01-08
IND2027176,Frontend Developer,IBM,MNC,EdTech,Kolkata,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,29.7,React,B.Tech/B.E.,5,405,3.4,2026-01-08
IND2027176,Frontend Developer,IBM,MNC,EdTech,Kolkata,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,29.7,HTML/CSS,B.Tech/B.E.,5,405,3.4,2026-01-08
IND2027176,Frontend Developer,IBM,MNC,EdTech,Kolkata,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,29.7,Figma,B.Tech/B.E.,5,405,3.4,2026-01-08
IND2027177,Backend Developer,BSNL,PSU/Govt,EdTech,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,25.5,Java,B.Tech/B.E.,5,460,4.2,2024-12-11
IND2027177,Backend Developer,BSNL,PSU/Govt,EdTech,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,25.5,Node.js,B.Tech/B.E.,5,460,4.2,2024-12-11
IND2027177,Backend Developer,BSNL,PSU/Govt,EdTech,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,25.5,MongoDB,B.Tech/B.E.,5,460,4.2,2024-12-11
IND2027178,Power BI Developer,HAL,PSU/Govt,Government/PSU,Remote,Remote,Mid (3-6 yrs),Full-Time,On-Site,12.0,Data Modeling,B.Tech/B.E.,10,1000,4.2,2025-06-01
IND2027178,Power BI Developer,HAL,PSU/Govt,Government/PSU,Remote,Remote,Mid (3-6 yrs),Full-Time,On-Site,12.0,ETL,B.Tech/B.E.,10,1000,4.2,2025-06-01
IND2027178,Power BI Developer,HAL,PSU/Govt,Government/PSU,Remote,Remote,Mid (3-6 yrs),Full-Time,On-Site,12.0,DAX,B.Tech/B.E.,10,1000,4.2,2025-06-01
IND2027178,Power BI Developer,HAL,PSU/Govt,Government/PSU,Remote,Remote,Mid (3-6 yrs),Full-Time,On-Site,12.0,Excel,B.Tech/B.E.,10,1000,4.2,2025-06-01
IND2027179,Frontend Developer,Capgemini,MNC,EdTech,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,18.0,Tailwind CSS,MCA,10,854,3.2,2024-12-01
IND2027179,Frontend Developer,Capgemini,MNC,EdTech,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,18.0,JavaScript,MCA,10,854,3.2,2024-12-01
IND2027179,Frontend Developer,Capgemini,MNC,EdTech,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,18.0,React,MCA,10,854,3.2,2024-12-01
IND2027180,Python Developer,BHEL,PSU/Govt,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,3.7,PostgreSQL,B.Tech/B.E.,5,441,4.0,2026-04-23
IND2027180,Python Developer,BHEL,PSU/Govt,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,3.7,AWS,B.Tech/B.E.,5,441,4.0,2026-04-23
IND2027180,Python Developer,BHEL,PSU/Govt,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,3.7,Django,B.Tech/B.E.,5,441,4.0,2026-04-23
IND2027180,Python Developer,BHEL,PSU/Govt,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,3.7,FastAPI,B.Tech/B.E.,5,441,4.0,2026-04-23
IND2027180,Python Developer,BHEL,PSU/Govt,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,3.7,REST APIs,B.Tech/B.E.,5,441,4.0,2026-04-23
IND2027180,Python Developer,BHEL,PSU/Govt,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,3.7,Docker,B.Tech/B.E.,5,441,4.0,2026-04-23
IND2027181,AI Engineer,BEL,PSU/Govt,HealthTech,Kochi,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,11.8,LLMs,M.Tech/M.E.,1,86,3.4,2025-08-28
IND2027181,AI Engineer,BEL,PSU/Govt,HealthTech,Kochi,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,11.8,Prompt Engineering,M.Tech/M.E.,1,86,3.4,2025-08-28
IND2027181,AI Engineer,BEL,PSU/Govt,HealthTech,Kochi,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,11.8,NLP,M.Tech/M.E.,1,86,3.4,2025-08-28
IND2027181,AI Engineer,BEL,PSU/Govt,HealthTech,Kochi,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,11.8,OpenAI API,M.Tech/M.E.,1,86,3.4,2025-08-28
IND2027181,AI Engineer,BEL,PSU/Govt,HealthTech,Kochi,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,11.8,RAG,M.Tech/M.E.,1,86,3.4,2025-08-28
IND2027182,Python Developer,Ola,Indian Unicorn,Banking & Finance,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,5.6,FastAPI,BCA,1,99,2.9,2025-10-11
IND2027182,Python Developer,Ola,Indian Unicorn,Banking & Finance,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,5.6,Django,BCA,1,99,2.9,2025-10-11
IND2027182,Python Developer,Ola,Indian Unicorn,Banking & Finance,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,5.6,AWS,BCA,1,99,2.9,2025-10-11
IND2027182,Python Developer,Ola,Indian Unicorn,Banking & Finance,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,5.6,Python,BCA,1,99,2.9,2025-10-11
IND2027182,Python Developer,Ola,Indian Unicorn,Banking & Finance,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,5.6,PostgreSQL,BCA,1,99,2.9,2025-10-11
IND2027182,Python Developer,Ola,Indian Unicorn,Banking & Finance,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,5.6,Docker,BCA,1,99,2.9,2025-10-11
IND2027183,Data Scientist,Infosys,MNC,EdTech,Lucknow,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,19.4,Statistics,B.Sc (CS/IT),2,179,3.1,2025-08-07
IND2027183,Data Scientist,Infosys,MNC,EdTech,Lucknow,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,19.4,Deep Learning,B.Sc (CS/IT),2,179,3.1,2025-08-07
IND2027183,Data Scientist,Infosys,MNC,EdTech,Lucknow,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,19.4,Python,B.Sc (CS/IT),2,179,3.1,2025-08-07
IND2027183,Data Scientist,Infosys,MNC,EdTech,Lucknow,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,19.4,SQL,B.Sc (CS/IT),2,179,3.1,2025-08-07
IND2027184,Computer Vision Engineer,Accenture,MNC,HealthTech,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,22.6,Deep Learning,B.Tech/B.E.,2,221,4.3,2025-06-14
IND2027184,Computer Vision Engineer,Accenture,MNC,HealthTech,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,22.6,PyTorch,B.Tech/B.E.,2,221,4.3,2025-06-14
IND2027184,Computer Vision Engineer,Accenture,MNC,HealthTech,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,22.6,TensorFlow,B.Tech/B.E.,2,221,4.3,2025-06-14
IND2027185,Machine Learning Engineer,TCS,MNC,Information Technology,Ahmedabad,Tier 2,Lead (10+ yrs),Full-Time,On-Site,81.1,Docker,MBA,15,1530,4.0,2024-12-07
IND2027185,Machine Learning Engineer,TCS,MNC,Information Technology,Ahmedabad,Tier 2,Lead (10+ yrs),Full-Time,On-Site,81.1,Scikit-learn,MBA,15,1530,4.0,2024-12-07
IND2027185,Machine Learning Engineer,TCS,MNC,Information Technology,Ahmedabad,Tier 2,Lead (10+ yrs),Full-Time,On-Site,81.1,Python,MBA,15,1530,4.0,2024-12-07
IND2027185,Machine Learning Engineer,TCS,MNC,Information Technology,Ahmedabad,Tier 2,Lead (10+ yrs),Full-Time,On-Site,81.1,Kubernetes,MBA,15,1530,4.0,2024-12-07
IND2027185,Machine Learning Engineer,TCS,MNC,Information Technology,Ahmedabad,Tier 2,Lead (10+ yrs),Full-Time,On-Site,81.1,TensorFlow,MBA,15,1530,4.0,2024-12-07
IND2027185,Machine Learning Engineer,TCS,MNC,Information Technology,Ahmedabad,Tier 2,Lead (10+ yrs),Full-Time,On-Site,81.1,AWS,MBA,15,1530,4.0,2024-12-07
IND2027186,Power BI Developer,BHEL,PSU/Govt,Information Technology,Mumbai,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,19.5,Power BI,B.Sc (CS/IT),1,53,4.1,2026-01-01
IND2027186,Power BI Developer,BHEL,PSU/Govt,Information Technology,Mumbai,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,19.5,ETL,B.Sc (CS/IT),1,53,4.1,2026-01-01
IND2027186,Power BI Developer,BHEL,PSU/Govt,Information Technology,Mumbai,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,19.5,SQL,B.Sc (CS/IT),1,53,4.1,2026-01-01
IND2027187,Research Scientist,Groww,Startup,Telecom,Remote,Remote,Lead (10+ yrs),Full-Time,On-Site,84.8,Publications,M.Tech/M.E.,2,159,3.2,2026-01-29
IND2027187,Research Scientist,Groww,Startup,Telecom,Remote,Remote,Lead (10+ yrs),Full-Time,On-Site,84.8,NLP,M.Tech/M.E.,2,159,3.2,2026-01-29
IND2027187,Research Scientist,Groww,Startup,Telecom,Remote,Remote,Lead (10+ yrs),Full-Time,On-Site,84.8,Deep Learning,M.Tech/M.E.,2,159,3.2,2026-01-29
IND2027187,Research Scientist,Groww,Startup,Telecom,Remote,Remote,Lead (10+ yrs),Full-Time,On-Site,84.8,PyTorch,M.Tech/M.E.,2,159,3.2,2026-01-29
IND2027188,Android Developer,Lenskart,Startup,Information Technology,Remote,Remote,Mid (3-6 yrs),Contract,Remote,23.9,Kotlin,B.Sc (CS/IT),1,71,3.4,2024-07-24
IND2027188,Android Developer,Lenskart,Startup,Information Technology,Remote,Remote,Mid (3-6 yrs),Contract,Remote,23.9,Android SDK,B.Sc (CS/IT),1,71,3.4,2024-07-24
IND2027188,Android Developer,Lenskart,Startup,Information Technology,Remote,Remote,Mid (3-6 yrs),Contract,Remote,23.9,REST APIs,B.Sc (CS/IT),1,71,3.4,2024-07-24
IND2027189,Data Analyst,Accenture,MNC,HealthTech,Coimbatore,Tier 2,Fresher (0-1 yr),Part-Time,Hybrid,5.4,Data Visualization,B.Tech/B.E.,5,327,3.8,2024-07-21
IND2027189,Data Analyst,Accenture,MNC,HealthTech,Coimbatore,Tier 2,Fresher (0-1 yr),Part-Time,Hybrid,5.4,Tableau,B.Tech/B.E.,5,327,3.8,2024-07-21
IND2027189,Data Analyst,Accenture,MNC,HealthTech,Coimbatore,Tier 2,Fresher (0-1 yr),Part-Time,Hybrid,5.4,Statistics,B.Tech/B.E.,5,327,3.8,2024-07-21
IND2027189,Data Analyst,Accenture,MNC,HealthTech,Coimbatore,Tier 2,Fresher (0-1 yr),Part-Time,Hybrid,5.4,Python,B.Tech/B.E.,5,327,3.8,2024-07-21
IND2027189,Data Analyst,Accenture,MNC,HealthTech,Coimbatore,Tier 2,Fresher (0-1 yr),Part-Time,Hybrid,5.4,Excel,B.Tech/B.E.,5,327,3.8,2024-07-21
IND2027190,Node.js Developer,Razorpay,Indian Unicorn,Gaming,Bangalore,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,39.9,JavaScript,MCA,10,1041,3.2,2025-02-20
IND2027190,Node.js Developer,Razorpay,Indian Unicorn,Gaming,Bangalore,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,39.9,MongoDB,MCA,10,1041,3.2,2025-02-20
IND2027190,Node.js Developer,Razorpay,Indian Unicorn,Gaming,Bangalore,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,39.9,REST APIs,MCA,10,1041,3.2,2025-02-20
IND2027190,Node.js Developer,Razorpay,Indian Unicorn,Gaming,Bangalore,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,39.9,Node.js,MCA,10,1041,3.2,2025-02-20
IND2027190,Node.js Developer,Razorpay,Indian Unicorn,Gaming,Bangalore,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,39.9,Express.js,MCA,10,1041,3.2,2025-02-20
IND2027190,Node.js Developer,Razorpay,Indian Unicorn,Gaming,Bangalore,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,39.9,TypeScript,MCA,10,1041,3.2,2025-02-20
IND2027191,Python Developer,Infosys,MNC,Logistics,Chennai,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,39.6,PostgreSQL,B.Tech/B.E.,10,324,3.2,2025-05-29
IND2027191,Python Developer,Infosys,MNC,Logistics,Chennai,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,39.6,REST APIs,B.Tech/B.E.,10,324,3.2,2025-05-29
IND2027191,Python Developer,Infosys,MNC,Logistics,Chennai,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,39.6,FastAPI,B.Tech/B.E.,10,324,3.2,2025-05-29
IND2027192,Product Manager,MakeMyTrip,Indian Unicorn,Information Technology,Remote,Remote,Junior (1-3 yrs),Internship,On-Site,2.1,User Research,PhD,1,90,4.0,2026-03-07
IND2027192,Product Manager,MakeMyTrip,Indian Unicorn,Information Technology,Remote,Remote,Junior (1-3 yrs),Internship,On-Site,2.1,JIRA,PhD,1,90,4.0,2026-03-07
IND2027192,Product Manager,MakeMyTrip,Indian Unicorn,Information Technology,Remote,Remote,Junior (1-3 yrs),Internship,On-Site,2.1,Agile,PhD,1,90,4.0,2026-03-07
IND2027192,Product Manager,MakeMyTrip,Indian Unicorn,Information Technology,Remote,Remote,Junior (1-3 yrs),Internship,On-Site,2.1,SQL,PhD,1,90,4.0,2026-03-07
IND2027193,React Developer,Oracle,MNC,Media & Entertainment,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,18.3,Next.js,M.Tech/M.E.,1,103,4.0,2025-02-16
IND2027193,React Developer,Oracle,MNC,Media & Entertainment,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,18.3,Redux,M.Tech/M.E.,1,103,4.0,2025-02-16
IND2027193,React Developer,Oracle,MNC,Media & Entertainment,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,18.3,React,M.Tech/M.E.,1,103,4.0,2025-02-16
IND2027193,React Developer,Oracle,MNC,Media & Entertainment,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,18.3,JavaScript,M.Tech/M.E.,1,103,4.0,2025-02-16
IND2027193,React Developer,Oracle,MNC,Media & Entertainment,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,18.3,HTML/CSS,M.Tech/M.E.,1,103,4.0,2025-02-16
IND2027194,Machine Learning Engineer,Cisco,MNC,HealthTech,Remote,Remote,Lead (10+ yrs),Full-Time,On-Site,53.5,MLOps,B.Tech/B.E.,3,159,4.2,2025-06-04
IND2027194,Machine Learning Engineer,Cisco,MNC,HealthTech,Remote,Remote,Lead (10+ yrs),Full-Time,On-Site,53.5,TensorFlow,B.Tech/B.E.,3,159,4.2,2025-06-04
IND2027194,Machine Learning Engineer,Cisco,MNC,HealthTech,Remote,Remote,Lead (10+ yrs),Full-Time,On-Site,53.5,Scikit-learn,B.Tech/B.E.,3,159,4.2,2025-06-04
IND2027195,NLP Engineer,Postman,Startup,Gaming,Pune,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,6.7,Python,MCA,3,336,3.6,2024-08-22
IND2027195,NLP Engineer,Postman,Startup,Gaming,Pune,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,6.7,TensorFlow,MCA,3,336,3.6,2024-08-22
IND2027195,NLP Engineer,Postman,Startup,Gaming,Pune,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,6.7,HuggingFace,MCA,3,336,3.6,2024-08-22
IND2027195,NLP Engineer,Postman,Startup,Gaming,Pune,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,6.7,SpaCy,MCA,3,336,3.6,2024-08-22
IND2027195,NLP Engineer,Postman,Startup,Gaming,Pune,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,6.7,LLMs,MCA,3,336,3.6,2024-08-22
IND2027196,Engineering Manager,BrowserStack,Startup,Information Technology,Remote,Remote,Senior (6-10 yrs),Contract,Hybrid,44.8,System Design,B.Tech/B.E.,2,66,3.7,2025-10-08
IND2027196,Engineering Manager,BrowserStack,Startup,Information Technology,Remote,Remote,Senior (6-10 yrs),Contract,Hybrid,44.8,Hiring,B.Tech/B.E.,2,66,3.7,2025-10-08
IND2027196,Engineering Manager,BrowserStack,Startup,Information Technology,Remote,Remote,Senior (6-10 yrs),Contract,Hybrid,44.8,Roadmapping,B.Tech/B.E.,2,66,3.7,2025-10-08
IND2027196,Engineering Manager,BrowserStack,Startup,Information Technology,Remote,Remote,Senior (6-10 yrs),Contract,Hybrid,44.8,People Management,B.Tech/B.E.,2,66,3.7,2025-10-08
IND2027196,Engineering Manager,BrowserStack,Startup,Information Technology,Remote,Remote,Senior (6-10 yrs),Contract,Hybrid,44.8,Agile,B.Tech/B.E.,2,66,3.7,2025-10-08
IND2027197,AI Engineer,Google,MNC,Information Technology,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,25.4,LLMs,B.Tech/B.E.,3,289,3.8,2024-11-28
IND2027197,AI Engineer,Google,MNC,Information Technology,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,25.4,LangChain,B.Tech/B.E.,3,289,3.8,2024-11-28
IND2027197,AI Engineer,Google,MNC,Information Technology,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,25.4,NLP,B.Tech/B.E.,3,289,3.8,2024-11-28
IND2027197,AI Engineer,Google,MNC,Information Technology,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,25.4,RAG,B.Tech/B.E.,3,289,3.8,2024-11-28
IND2027198,Software Engineer,BEL,PSU/Govt,EdTech,Remote,Remote,Senior (6-10 yrs),Full-Time,Hybrid,17.3,System Design,B.Tech/B.E.,5,504,3.9,2025-03-02
IND2027198,Software Engineer,BEL,PSU/Govt,EdTech,Remote,Remote,Senior (6-10 yrs),Full-Time,Hybrid,17.3,Algorithms,B.Tech/B.E.,5,504,3.9,2025-03-02
IND2027198,Software Engineer,BEL,PSU/Govt,EdTech,Remote,Remote,Senior (6-10 yrs),Full-Time,Hybrid,17.3,Git,B.Tech/B.E.,5,504,3.9,2025-03-02
IND2027199,Python Developer,MakeMyTrip,Indian Unicorn,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,7.0,Python,M.Tech/M.E.,3,334,3.8,2024-09-07
IND2027199,Python Developer,MakeMyTrip,Indian Unicorn,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,7.0,PostgreSQL,M.Tech/M.E.,3,334,3.8,2024-09-07
IND2027199,Python Developer,MakeMyTrip,Indian Unicorn,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,7.0,Django,M.Tech/M.E.,3,334,3.8,2024-09-07
IND2027199,Python Developer,MakeMyTrip,Indian Unicorn,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,7.0,REST APIs,M.Tech/M.E.,3,334,3.8,2024-09-07
IND2027200,AI Engineer,Byju's,Indian Unicorn,Information Technology,Bangalore,Tier 1,Senior (6-10 yrs),Contract,On-Site,72.6,NLP,BCA,3,339,3.9,2025-05-12
IND2027200,AI Engineer,Byju's,Indian Unicorn,Information Technology,Bangalore,Tier 1,Senior (6-10 yrs),Contract,On-Site,72.6,Python,BCA,3,339,3.9,2025-05-12
IND2027200,AI Engineer,Byju's,Indian Unicorn,Information Technology,Bangalore,Tier 1,Senior (6-10 yrs),Contract,On-Site,72.6,LLMs,BCA,3,339,3.9,2025-05-12
IND2027200,AI Engineer,Byju's,Indian Unicorn,Information Technology,Bangalore,Tier 1,Senior (6-10 yrs),Contract,On-Site,72.6,LangChain,BCA,3,339,3.9,2025-05-12
IND2027201,Frontend Developer,Nykaa,Indian Unicorn,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,10.1,Next.js,B.Sc (CS/IT),5,320,4.2,2024-10-14
IND2027201,Frontend Developer,Nykaa,Indian Unicorn,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,10.1,HTML/CSS,B.Sc (CS/IT),5,320,4.2,2024-10-14
IND2027201,Frontend Developer,Nykaa,Indian Unicorn,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,10.1,JavaScript,B.Sc (CS/IT),5,320,4.2,2024-10-14
IND2027201,Frontend Developer,Nykaa,Indian Unicorn,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,10.1,Tailwind CSS,B.Sc (CS/IT),5,320,4.2,2024-10-14
IND2027201,Frontend Developer,Nykaa,Indian Unicorn,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,10.1,React,B.Sc (CS/IT),5,320,4.2,2024-10-14
IND2027202,Business Analyst,Wipro,MNC,Consulting,Remote,Remote,Fresher (0-1 yr),Contract,On-Site,4.9,Requirements Gathering,PhD,3,275,4.2,2024-06-19
IND2027202,Business Analyst,Wipro,MNC,Consulting,Remote,Remote,Fresher (0-1 yr),Contract,On-Site,4.9,Agile,PhD,3,275,4.2,2024-06-19
IND2027202,Business Analyst,Wipro,MNC,Consulting,Remote,Remote,Fresher (0-1 yr),Contract,On-Site,4.9,Power BI,PhD,3,275,4.2,2024-06-19
IND2027203,Java Developer,Khatabook,Startup,Government/PSU,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,15.2,Java,BCA,2,138,3.5,2025-07-04
IND2027203,Java Developer,Khatabook,Startup,Government/PSU,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,15.2,SQL,BCA,2,138,3.5,2025-07-04
IND2027203,Java Developer,Khatabook,Startup,Government/PSU,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,15.2,REST APIs,BCA,2,138,3.5,2025-07-04
IND2027203,Java Developer,Khatabook,Startup,Government/PSU,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,15.2,Maven,BCA,2,138,3.5,2025-07-04
IND2027203,Java Developer,Khatabook,Startup,Government/PSU,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,15.2,Spring Boot,BCA,2,138,3.5,2025-07-04
IND2027204,Engineering Manager,BHEL,PSU/Govt,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,8.8,People Management,BCA,5,502,3.7,2025-12-31
IND2027204,Engineering Manager,BHEL,PSU/Govt,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,8.8,Roadmapping,BCA,5,502,3.7,2025-12-31
IND2027204,Engineering Manager,BHEL,PSU/Govt,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,8.8,Hiring,BCA,5,502,3.7,2025-12-31
IND2027204,Engineering Manager,BHEL,PSU/Govt,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,8.8,OKRs,BCA,5,502,3.7,2025-12-31
IND2027204,Engineering Manager,BHEL,PSU/Govt,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,8.8,Agile,BCA,5,502,3.7,2025-12-31
IND2027204,Engineering Manager,BHEL,PSU/Govt,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,8.8,System Design,BCA,5,502,3.7,2025-12-31
IND2027205,Computer Vision Engineer,Tech Mahindra,MNC,Banking & Finance,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,79.7,PyTorch,B.Sc (CS/IT),2,179,2.8,2024-10-08
IND2027205,Computer Vision Engineer,Tech Mahindra,MNC,Banking & Finance,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,79.7,YOLO,B.Sc (CS/IT),2,179,2.8,2024-10-08
IND2027205,Computer Vision Engineer,Tech Mahindra,MNC,Banking & Finance,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,79.7,Python,B.Sc (CS/IT),2,179,2.8,2024-10-08
